id,name,dataset,model_type,past,coupling_layers,test.ROC_AUC,test.RANGE_PR_AUC,test.F1Score_PercentileThresholding(percentile=90),test.AVERAGE_PRECISION,test.FIXED_RANGE_PR_AUC,test.PR_AUC,train.ROC_AUC,train.RANGE_PR_AUC,train.F1Score_PercentileThresholding(percentile=90),train.AVERAGE_PRECISION,train.FIXED_RANGE_PR_AUC,train.PR_AUC
-,-,2-wave-one-channel,multi_subsequence_lof,-1,-1,0.7746573052490806,0.0067897992530345,0.0,0.0086505163444366,0.0046969829598506,0.0064467162595855,0.7562688064192578,0.0058931028551771,0.0,0.007902693889995,0.0053975318197454,0.0058357436345298
-,-,2-wave-one-channel,normalizing_flows,-1,-1,,0.5015,0.0,,0.5015,,,0.5015,0.0,,0.5015,
-,-,2-wave-one-channel,omni,-1,-1,0.4767932489451477,0.0027742185629904,0.0,0.0040512147734783,0.0042280186899006,0.0028213921441329,0.3073136427566807,0.0026661534793674,0.0,0.0029230989873434,0.0038583292625844,0.0021208911730582
-,-,2-wave-one-channel,pca,-1,-1,0.5195586760280843,0.0333333333333333,0.0,0.0061855670103092,0.0333333333333333,0.0030927835051546,0.4202607823470411,0.005050505050505,0.0,0.0051369863013698,0.005050505050505,0.0025684931506849
-,-,2-wave-one-channel,pcc,-1,-1,0.8562353727850217,0.1052308802308802,0.0,0.0132155790057378,0.0814213564213564,0.0097051462501193,0.8679371447676362,0.0918981481481481,0.0,0.0144568233235156,0.0733796296296296,0.0106910383231606
-,-,2-wave-one-channel,random_black_forest,-1,-1,0.9969909729187564,0.7000000000000001,0.058252427184466,0.5694444444444444,0.85,0.5323412698412698,0.9959879638916752,0.7000000000000001,0.058252427184466,0.5353535353535352,0.85,0.501010101010101
-,-,2-wave-one-channel,robust_pca,-1,-1,0.4526914075560013,0.0123502178649237,0.0,0.0041299647744894,0.0228417755991285,0.002749289241557,0.4546974256101638,0.007764590893156,0.0,0.0040884408268479,0.0122156287799113,0.002733878213606
-,-,2-wave-one-channel,subsequence_knn,-1,-1,0.9799398194583752,0.0277777777777777,0.058252427184466,0.0868506493506493,0.0277777777777777,0.0637075116241783,0.9816115011701771,0.0333333333333333,0.058252427184466,0.094017094017094,0.0333333333333333,0.0686752136752136
-,-,2-wave-one-channel,tanogan,-1,-1,0.4914744232698094,0.0015,0.0059820538384845,0.003,0.0015,0.0015,0.4914744232698094,0.0015,0.0059820538384845,0.003,0.0015,0.0015
-,-,2-wave-one-channel,telemanom,-1,-1,0.9197592778335004,0.0166666666666666,0.058252427184466,0.0241141964658663,0.0114583333333333,0.0180829653699114,0.9184219324640588,0.015625,0.058252427184466,0.0237752618282489,0.015625,0.0178417198667787
-,-,2-wave-one-channel,usad,-1,-1,0.4464652390730419,0.1121891587972641,0.0,0.0128764547203702,0.1007793173193931,0.0119480029796818,0.4595922557934878,0.1250262856483459,0.0,0.0131393665936799,0.1069682091474533,0.0121832560482964
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,autoencoder,-1,-1,0.7261146496815286,0.0042372881355932,0.0,0.0033112582781456,0.0042372881355932,0.0016556291390728,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,cblof,-1,-1,0.7424931756141947,0.0022935779816513,0.0,0.0035211267605633,0.0022935779816513,0.0017605633802816,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,cof,-1,-1,0.9208371246587806,0.0013888888888888,0.018018018018018,0.0113636363636363,0.0013888888888888,0.0056818181818181,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,copod,-1,-1,0.751592356687898,0.0021186440677966,0.0,0.0036496350364963,0.0021186440677966,0.0018248175182481,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,dae,-1,-1,0.7024567788899,0.0045454545454545,0.0,0.0030487804878048,0.0045454545454545,0.0015243902439024,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,damp,-1,-1,0.4849863512283894,0.0138888888888888,0.0,0.001763668430335,0.0138888888888888,0.0008818342151675,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,deepant,-1,-1,0.6396724294813466,0.0071428571428571,0.0,0.0025188916876574,0.0071428571428571,0.0012594458438287,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,deepnap,-1,-1,0.3748862602365787,0.0010504201680672,0.0,0.001453488372093,0.0010504201680672,0.0007267441860465,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,encdec_ad,-1,-1,0.4094631483166515,0.0075757575757575,0.0,0.0015384615384615,0.0075757575757575,0.0007692307692307,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,fast_mcd,-1,-1,0.4012738853503185,0.000805152979066,0.0,0.0015174506828528,0.000805152979066,0.0007587253414264,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,gdn,-1,-1,0.2924354243542435,0.0003255208333333,0.0,0.0013020833333333,0.0003255208333333,0.0006510416666666,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,hbos,-1,-1,0.7461328480436761,0.0052083333333333,0.0,0.0035087719298245,0.0052083333333333,0.0017543859649122,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,health_esn,-1,-1,0.8680618744313012,0.0072463768115942,0.0,0.0068493150684931,0.0072463768115942,0.0034246575342465,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,hif,-1,-1,0.4522292993630573,0.0017361111111111,0.0,0.0016583747927031,0.0017361111111111,0.0008291873963515,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,hybrid_knn,-1,-1,0.2770700636942675,0.0009057971014492,0.0,0.00125,0.0009057971014492,0.000625,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,if_lof,-1,-1,0.4071883530482256,0.0004545454545454,0.0,0.0009090909090909,0.0004545454545454,0.0004545454545454,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,iforest,-1,-1,0.5978161965423112,0.0011520737327188,0.0,0.0022573363431151,0.0011520737327188,0.0011286681715575,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,kmeans,-1,-1,0.8962693357597816,0.0019841269841269,0.0,0.008695652173913,0.0019841269841269,0.0043478260869565,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,knn,-1,-1,0.5868971792538672,0.0009920634920634,0.0,0.0021978021978021,0.0009920634920634,0.001098901098901,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,laser_dbn,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,lstm-vae,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,0.5,0.0,,0.5,
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,lstm_ad,-1,-1,0.4021838034576888,0.0008928571428571,0.0,0.0015197568389057,0.0008928571428571,0.0007598784194528,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,mstamp,-1,-1,0.978161965423112,0.0166666666666666,0.018018018018018,0.04,0.0166666666666666,0.02,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,multi_subsequence_lof,-1,-1,0.1264786169244768,0.0003491620111731,0.0,0.0010405827263267,0.0003491620111731,0.0005202913631633,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,normalizing_flows,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,0.5,0.0,,0.5,
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,omni,-1,-1,0.62,0.0052083334885537,0.0,0.0025,0.0052083334885537,0.00125,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,pca,-1,-1,0.7693357597816196,,0.0,0.0038610038610038,,0.0019305019305019,,,,,,
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,pcc,-1,-1,0.7734303912647862,0.0042372881355932,0.0,0.004,0.0042372881355932,0.002,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,random_black_forest,-1,-1,0.89171974522293,0.0172413793103448,0.0,0.0083333333333333,0.0172413793103448,0.0041666666666666,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,robust_pca,-1,-1,0.345768880800728,0.0061728395061728,0.0,0.0013888888888888,0.0061728395061728,0.0006944444444444,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,subsequence_knn,-1,-1,0.102820746132848,0.0016556291390728,0.0,0.0010131712259371,0.0016556291390728,0.0005065856129685,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,tanogan,-1,-1,0.4913557779799818,0.0004545454545454,0.0018165304268846,0.0009090909090909,0.0004545454545454,0.0004545454545454,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,telemanom,-1,-1,0.2365787079162875,0.0083333333333333,0.0,0.0011904761904761,0.0083333333333333,0.000595238095238,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,torsk,-1,-1,0.5,0.5004545454545455,0.0018165304268846,0.0009090909090909,0.5004545454545455,0.5004545454545455,,0.5,0.0,-0.0,0.5,0.5
-,-,2-std_cut_increasing_continue-stdRatio_2-stdPast_10-no-anomaly,usad,-1,-1,0.2050030978934324,0.1022652387619018,0.0,0.0074407289908187,0.0974289178848266,0.0068637641204033,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,autoencoder,-1,-1,0.6830472222222223,0.193231935350135,0.305,0.2002324941222096,0.1989799478095743,0.1979447065374892,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,cblof,-1,-1,0.5964361111111112,0.1243643057254828,0.075,0.1174244860200696,0.1111206722564141,0.1165405579471743,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,cof,-1,-1,0.5765916666666666,0.1328270934026549,0.255,0.163794869603246,0.1524913862044014,0.1621061699418686,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,copod,-1,-1,0.5491944444444444,0.1049899706262892,0.16,0.1334923620893729,0.0717085292404407,0.1309162337591965,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,dae,-1,-1,0.4120527777777777,0.1377569666808153,0.0,0.0801459811055565,0.0964666010400567,0.0795870916909247,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,damp,-1,-1,0.5402777777777779,0.0327684814276018,0.25,0.1179770259951612,0.0202056927573576,0.1169813533114422,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,deepant,-1,-1,0.5046444444444445,0.1944783512550607,0.16,0.1123021025532804,0.154058898888962,0.1111041925579511,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,deepnap,-1,-1,0.7329305555555556,0.2087455410789848,0.305,0.205047191317987,0.2153216275535149,0.2034055816401107,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,encdec_ad,-1,-1,0.7005166666666667,0.1735083278046683,0.05,0.1560159086069392,0.126803853817317,0.1550547875886486,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,fast_mcd,-1,-1,0.6423583333333334,0.2633817166261061,0.16,0.2550109341621172,0.2750941468900479,0.2543119459382053,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,gdn,-1,-1,0.5884621848739495,0.1744526142389422,0.2756892230576441,0.1434702626860483,0.1580738287182938,0.1420581620559062,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,hbos,-1,-1,0.6413625,0.2523517080208767,0.305,0.1869528242684613,0.2466085411671235,0.1746116162695246,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,health_esn,-1,-1,0.616763888888889,0.172956641743448,0.155,0.1585882530532097,0.1448329773807122,0.1566420676685045,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,hif,-1,-1,0.6003555555555555,0.2273803501296715,0.145,0.1383463235016476,0.1653690424996977,0.1372525604654113,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,hybrid_knn,-1,-1,0.6161972222222223,0.2890718120346224,0.238213399503722,0.2925172865197784,0.3298876664780031,0.2941889672627736,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,if_lof,-1,-1,0.5899138888888888,0.0989257507063858,0.145,0.1358707463990189,0.1015818358494997,0.1530658373225332,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,iforest,-1,-1,0.6462944444444445,0.1840361126158453,0.3,0.1936876975362902,0.1684422775993696,0.1912130387184595,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,kmeans,-1,-1,0.6799055555555555,0.1503446800352752,0.13,0.1602142952421147,0.1530184904633015,0.1588029669311807,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,knn,-1,-1,0.6024236111111111,0.1502382705070044,0.195,0.1586726967579042,0.1383708406244566,0.1565183258440558,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,lstm-vae,-1,-1,,0.55,0.0,,0.55,,,0.5,0.0,,0.5,
-,-,4-cbf-all-channel-anomaly-no-anomaly,lstm_ad,-1,-1,0.3226638888888889,0.1319943733612815,0.0,0.0681288577015518,0.0775222778353318,0.067728084696766,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,mstamp,-1,-1,0.2339888888888889,0.1465804547036772,0.0,0.0614442870932922,0.0997480875468898,0.0610947206462721,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,multi_subsequence_lof,-1,-1,0.4963833333333334,0.0762425700818186,0.185,0.1327783766604896,0.0640499621923102,0.1308551699264544,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,normalizing_flows,-1,-1,,0.55,0.0,,0.55,,,0.5,0.0,,0.5,
-,-,4-cbf-all-channel-anomaly-no-anomaly,omni,-1,-1,0.3332067390062821,0.1492880284786224,0.0,0.0724742345921862,0.1404246985912323,0.0719015464160182,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,pca,-1,-1,0.5100833333333333,,0.1858190709046454,0.2030979464326883,,0.1653866463624481,,,,,,
-,-,4-cbf-all-channel-anomaly-no-anomaly,pcc,-1,-1,0.6057583333333333,0.1972931320288824,0.245,0.1832591086955589,0.1268421447710748,0.1805283418216509,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,random_black_forest,-1,-1,0.6636944444444445,0.1937334281471672,0.26,0.2192588163979797,0.1755897872335226,0.2156960289598734,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,robust_pca,-1,-1,0.666525,0.2569256972393264,0.2099999999999999,0.212167381905535,0.2612537609796297,0.2097670695665754,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,subsequence_knn,-1,-1,0.69575,0.1557174081109015,0.25,0.1559193511093927,0.0975004744866457,0.1545368326065188,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,tanogan,-1,-1,0.4897222222222222,0.05,0.1818181818181818,0.1,0.05,0.05,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,telemanom,-1,-1,0.4773194444444444,0.1463126397831395,0.0,0.0904128153700587,0.111964148969724,0.0897713425563394,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,torsk,-1,-1,0.5021777777777778,0.1115821127682443,0.245,0.1511137938542459,0.06458342706938,0.1426437375591314,,,0.0,-0.0,,0.5
-,-,4-cbf-all-channel-anomaly-no-anomaly,usad,-1,-1,0.5967720709881186,0.193551555275917,0.2573363431151242,0.1885926066902452,0.1823342591524124,0.1870877026377759,,,0.0,-0.0,,0.5
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,autoencoder,-1,-1,0.5178058635022186,0.0011292539335748,0.0009383672410006,0.0003250006305962,0.0011096521712172,0.000322332424393,0.6755841467777935,0.0007186516698037,0.0014390502268502,0.0004075074886114,0.0007039887484121,0.0004025616633495
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,cblof,-1,-1,0.5534344075520097,0.0003347376036118,0.0004592009902769,0.0003327867414076,0.0003190229852654,0.0003290505978792,0.663251839596777,0.0003033979484337,0.0004996702176563,0.0002596361637386,0.0002938865999919,0.0002571454270083
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,copod,-1,-1,0.4761420209931394,0.0001983529122681,0.0001597220835745,0.0002571733038672,0.0001661401148314,0.0002556021818109,0.5627809073572557,0.0002201926381797,0.0004996702176563,0.0002131440955679,0.0001992426015789,0.0002107271231318
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,dae,-1,-1,0.5175794290393113,0.000726103093946,0.001118054585022,0.000324368588793,0.0007200760855995,0.0003219126405223,0.4333095763153813,0.0001840871306692,0.0,0.0001337478706807,0.0001784181305883,0.0001326021198935
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,damp,-1,-1,0.4570166187343114,0.0002161954238001,0.0005789925529578,0.0003290186119469,0.0001982181063515,0.000321087456508,0.290763608680975,0.0001092798619005,0.0,0.0001068269543062,9.5774244710001e-05,0.0001059916013445
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,deepant,-1,-1,0.3658078402834115,0.0014296411017596,0.0,0.0002019669266177,0.0014215602283353,0.0002008735267305,0.545507184871536,0.0002674099493815,0.0004996702176563,0.0001877862168396,0.0002573279013366,0.0001857125270325
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,fast_mcd,-1,-1,0.4264779168076187,0.0002377337217964,0.0,0.0002162262653929,0.0002285725441315,0.0002151548429664,0.4651312044301486,0.0005982931618514,0.0005196570263626,0.0001701826999241,0.0005226627456378,0.0001677582357798
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,gdn,-1,-1,0.4473045481903546,0.0003046931184509,0.0009383766084673,0.0003433457449358,0.0002935796496304,0.0003385309036156,,,0.0,-0.0,,0.5
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,hbos,-1,-1,0.4833967343008131,0.0011112735937804,0.000498972117438,0.00038333102307,0.0010946164617198,0.0002939383742529,0.5637681367800156,0.0007044825969676,0.0005184550040878,0.0003416145291676,0.0006476552849784,0.0002642047671169
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,health_esn,-1,-1,0.4710740205649735,0.0005577421477384,0.0008784714596601,0.000329796385958,0.0005151377466288,0.0003251661869542,0.6673895738334512,0.0008517757033027,0.0010193272440189,0.0003032646394893,0.0008418629458605,0.0002995229162551
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,if_lof,-1,-1,0.9998782591357156,0.678006954551877,0.0054477493240019,0.7282761319551272,0.72425537001695,0.7279015858614114,0.8494164255763185,0.5643746993561946,0.0028091566553105,0.629789329673996,0.6025829990570922,0.6287725587981121
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,iforest,-1,-1,0.4664645130158595,0.0025020926509204,0.0004591964062889,0.0002631835440081,0.002488219611126,0.0002587329198319,0.5944690937343785,0.0010373764905629,0.0010193272440189,0.0002728141624817,0.0010292417947277,0.00025801834952
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,kmeans,-1,-1,0.5452951805125278,0.0005380372042128,0.0004791662507237,0.0002949185826207,0.0005628250161039,0.0002930244666623,0.629857793705533,0.0004406606470133,0.0004996702176563,0.0003038226125088,0.0004270173759097,0.0002985759711223
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,knn,-1,-1,0.6408935074525822,0.0833713860825656,0.0009782977618943,0.000403677330993,0.0746661800580157,0.0004007975923667,0.6826304591635775,0.0485611818626285,0.0004596966002438,0.0002646423682672,0.0432043777015379,0.0002620428688354
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,laser_dbn,-1,-1,,0.5001371371371371,0.0,,0.5001371371371371,,0.6445544902947197,9.00774930796917e-05,1.9856635094616865e-05,0.0003079697701415,0.0001836876095415,0.0002547412433484
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,pca,-1,-1,0.4415152239719826,0.0002701524970599,0.0004216972397165,0.0003072841648266,0.0002372318529151,0.0002513885870205,0.5064397587587126,0.0002365199195741,0.0,0.0001860977624456,0.0002282672025548,0.0001598399257348
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,pcc,-1,-1,0.5028347976636103,0.0002548144817943,0.0004592009902769,0.0002698347015793,0.0002388154655231,0.0002677001362809,0.5288332762265862,0.0004806205316563,0.0004996702176563,0.0002522883173737,0.0004735132028212,0.0002479533074945
-,-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,robust_pca,-1,-1,0.425434138128472,0.0003871033417068,0.0008784714596601,0.0003043334266619,0.0003507284388547,0.0003005688536886,0.5450622594620026,0.0002766174257042,0.0004996702176563,0.0002040384035716,0.0002665475751566,0.0002012002508211
